0,5,8,2,10,3,19,0,31,22
0,2,7,6,17,14,20,8,1,25
2,9,1,4,10,4,21,13,3,33
0,0,7,2,15,3,21,15,27,10
2,4,11,5,12,3,18,5,29,11
0,2,7,14,18,10,24,4,6,15
3,7,5,10,11,6,5,5,28,20
1,1,5,5,16,10,21,5,11,25
1,4,11,4,5,12,17,6,11,29
3,6,4,4,1,6,9,15,20,32
0,2,11,13,4,6,7,27,22,8
1,1,7,11,4,13,22,2,33,6
0,1,7,11,4,13,23,1,33,7
1,0,4,5,8,21,25,9,11,16
2,4,5,3,5,14,7,26,15,19
2,5,4,3,6,13,7,26,15,19
0,2,9,5,16,17,16,9,23,3
0,2,9,5,16,16,17,9,21,5
2,2,8,13,12,6,0,20,29,8
1,5,8,12,11,1,7,7,28,20
0,2,5,9,17,15,17,10,4,21
2,0,9,6,15,17,17,8,3,23
0,4,9,8,4,9,19,10,8,29
2,2,5,7,0,1,23,11,18,31
0,2,0,9,13,13,24,24,12,3
0,6,1,4,6,13,19,27,15,9
5,3,1,8,0,22,11,0,33,17
3,1,7,10,17,11,13,0,17,21
0,2,1,5,17,12,13,2,22,26
1,4,5,4,2,15,8,14,18,29
1,6,2,2,8,15,14,18,29,5
0,7,4,8,4,19,14,5,31,8
0,2,6,16,5,21,11,27,0,12
3,5,0,11,1,20,4,9,32,15
1,3,5,0,5,19,14,7,30,16
3,3,2,11,2,3,20,14,9,33
0,5,9,8,10,3,20,17,25,3
0,4,0,3,2,11,18,25,28,9
0,4,3,0,2,12,17,25,28,9
1,1,5,1,15,20,18,0,27,12
1,2,9,10,15,23,3,3,1,33
1,3,8,10,15,23,3,3,1,33
0,4,9,2,7,14,6,19,5,34
0,5,8,2,7,14,6,19,5,34
0,4,9,7,6,2,14,20,33,5
0,4,8,9,16,2,4,5,33,19
0,4,9,8,0,7,15,5,33,19
1,4,9,2,10,16,15,2,21,20
0,4,0,1,3,12,19,23,9,29
2,1,6,12,12,4,2,23,30,8
2,1,6,12,12,4,2,24,29,8
0,5,7,5,2,8,20,26,12,15
0,4,7,9,2,17,6,5,31,19
1,5,8,15,1,7,5,4,22,32
1,6,7,15,1,7,5,4,22,32
1,5,8,15,1,8,4,4,32,22
3,2,1,12,5,4,12,7,31,23
0,6,8,1,6,16,19,5,5,34
2,3,10,13,1,5,9,22,29,6
3,1,6,11,13,0,24,28,8,6
3,1,10,7,13,0,24,28,8,6
2,0,5,4,9,10,26,27,0,17
2,0,5,4,9,10,26,27,0,17
2,2,1,3,14,15,4,10,21,28
2,1,6,5,13,16,25,4,14,14
0,4,10,9,6,1,26,28,0,16
0,4,0,7,7,1,27,10,27,17
0,4,0,6,8,1,27,11,17,26
1,1,8,11,18,4,3,18,32,4
1,2,7,11,18,4,3,18,32,4
3,1,8,11,5,10,2,21,32,7
0,5,2,7,17,22,3,0,34,10
0,5,7,2,17,22,3,0,34,10
1,3,2,9,10,5,1,26,20,23
0,4,3,8,2,16,2,10,22,33
0,4,7,3,15,4,2,10,22,33
0,0,6,4,17,13,7,15,26,12
1,6,6,8,18,19,13,9,1,19
0,6,5,8,2,19,15,9,14,22
0,3,8,4,2,1,22,17,9,34
1,2,9,9,17,7,20,16,16,3
2,5,7,1,6,11,21,17,16,14
2,9,6,15,18,9,1,20,4,16
0,3,4,9,4,8,0,25,27,20
1,0,12,5,6,12,23,0,10,31
0,0,7,2,16,21,4,9,4,37
0,5,8,1,4,25,10,27,11,9
1,4,3,7,9,0,25,11,30,10
0,3,7,1,11,7,15,12,20,24
2,1,2,9,9,2,11,11,24,29
2,5,9,11,2,22,18,1,25,5
0,3,0,2,12,1,20,26,27,9
2,2,0,12,2,19,1,25,28,9
2,2,0,12,2,19,1,25,28,9
1,7,5,9,13,5,6,2,26,26
1,7,9,5,13,5,7,1,26,26
0,3,0,13,0,20,8,3,27,26
1,2,2,11,1,7,19,27,26,4
1,4,9,4,14,5,24,1,31,7
1,4,9,4,5,14,24,1,31,7
0,0,2,12,1,19,25,0,29,12
0,3,4,15,10,4,3,7,32,22
1,6,10,3,7,17,22,3,13,18
0,3,5,14,4,10,2,8,22,32
0,3,5,13,13,21,2,10,29,4
2,5,0,15,4,10,4,23,32,5
2,4,6,12,1,23,11,3,32,6
1,6,7,9,12,0,10,3,29,23
1,6,4,9,6,18,15,21,1,19
0,4,3,3,10,3,17,21,8,31
3,2,7,5,17,4,19,21,10,12
0,5,8,1,17,6,24,19,7,13
1,3,10,3,15,4,5,4,34,21
1,5,8,12,9,10,0,4,30,21
1,5,9,11,9,10,0,3,30,22
1,3,2,11,15,4,4,6,21,33
2,8,0,5,1,10,11,11,29,23
0,1,5,9,4,9,14,17,25,16
0,6,9,9,5,14,15,17,1,24
0,6,9,9,5,14,15,17,1,24
1,0,6,13,6,12,19,5,5,33
2,4,9,15,6,19,21,1,18,5
3,4,9,15,6,20,1,20,18,4
0,2,5,10,8,17,2,16,24,16
0,1,9,5,9,4,12,22,20,18
0,1,7,4,6,19,7,14,19,23
1,4,3,3,10,5,15,5,32,22
0,4,2,14,5,11,18,8,32,6
2,3,5,13,17,11,23,8,1,17
2,5,6,7,0,15,18,11,8,28
2,2,10,3,3,2,7,17,22,32
1,4,5,6,5,12,23,17,20,7
2,2,2,11,3,2,17,21,31,9
1,3,2,3,2,7,17,22,33,10
0,3,7,12,3,16,22,0,21,16
0,3,7,12,3,16,22,0,21,16
0,3,4,2,11,1,18,6,23,32
0,3,4,2,11,1,17,7,23,32
2,2,6,5,15,20,10,8,31,1
0,4,5,9,2,1,23,18,32,6
0,4,10,16,2,5,22,30,6,5
3,6,3,7,14,20,4,26,7,10
2,3,6,16,6,8,19,4,11,25
0,2,10,4,2,2,22,9,17,32
2,0,11,8,0,11,26,19,17,6
2,5,3,2,11,14,3,21,32,7
3,2,9,15,0,9,23,3,18,18
1,2,8,2,14,23,9,3,20,18
3,2,9,15,0,9,3,23,17,19
2,2,1,4,3,17,10,9,20,32
0,2,4,10,17,11,12,25,18,1
1,0,4,2,4,16,10,22,34,7
4,3,6,10,10,7,21,26,3,10
4,3,6,11,9,7,21,26,3,10
1,2,3,12,5,4,14,4,33,22
1,3,2,12,5,4,4,14,33,22
0,3,6,11,5,0,21,16,14,24
1,2,6,11,5,0,21,24,16,14
2,1,4,0,6,10,19,29,17,12
2,1,4,0,6,10,19,29,17,12
2,0,7,16,11,5,3,24,18,14
0,2,3,5,12,6,12,4,24,32
0,2,3,5,12,6,12,4,32,24
0,1,5,2,16,14,9,14,12,27
4,8,2,5,16,16,24,21,2,2
0,3,6,2,2,15,23,24,9,16
1,0,7,3,3,23,16,7,23,17
1,4,5,4,2,13,16,15,18,22
1,0,9,9,17,21,1,19,3,20
1,0,9,9,17,21,1,19,3,20
1,0,9,9,17,21,1,19,3,20
1,2,2,11,6,4,24,5,13,32
2,2,3,8,13,6,28,20,13,5
1,0,7,2,2,15,8,24,25,16
1,4,6,0,15,9,24,4,20,17
2,6,6,12,9,5,10,4,26,20
1,7,8,11,2,14,19,5,28,5
1,7,8,11,2,15,18,5,28,5
1,7,8,11,2,17,16,5,28,5
1,2,6,0,3,16,24,23,6,19
0,0,4,1,7,16,21,17,9,25
2,2,10,13,0,19,3,8,14,29
1,2,0,3,16,23,24,8,17,6
2,1,1,6,4,13,25,16,23,9
1,3,2,13,10,2,8,20,31,10
2,1,8,6,16,1,6,11,31,18
2,0,11,4,3,3,16,0,33,28
2,1,10,4,3,3,16,0,33,28
0,3,1,6,18,20,18,23,10,1
0,3,1,6,18,20,18,23,1,10
1,2,2,5,18,20,18,23,1,10
1,1,5,4,16,24,23,0,8,18
2,4,5,17,17,12,17,1,5,20
0,6,6,4,15,18,0,10,15,26
1,2,2,13,3,20,10,6,11,32
2,5,6,8,8,16,13,9,28,5
0,3,9,2,4,7,13,19,33,10
0,3,9,4,2,7,13,19,33,10
3,1,9,0,4,1,19,2,29,32
3,1,9,0,4,1,3,19,27,33
3,0,9,10,11,5,14,26,18,4
3,3,1,12,10,2,21,7,32,9
3,4,0,10,2,12,22,31,6,10
1,2,9,0,11,15,26,0,16,20
2,3,6,16,17,17,12,5,1,21
0,3,3,14,9,22,4,11,2,32
3,9,2,1,19,13,7,10,31,5
1,3,9,12,4,4,10,20,32,5
1,6,4,3,1,14,10,28,19,14
1,1,2,2,5,4,18,21,23,23
1,1,2,2,5,4,18,21,23,23
0,2,3,11,5,15,0,3,28,33
2,9,4,14,6,5,16,30,3,11
2,2,0,5,4,12,20,28,16,11
2,2,5,0,4,12,20,28,16,11
0,2,4,6,15,0,8,15,18,32
1,5,8,7,8,17,6,24,16,8
1,5,6,9,14,17,9,5,27,7
0,1,5,8,14,14,7,1,33,17
1,2,7,5,16,18,8,16,4,23
1,4,6,8,17,13,9,5,8,29
1,2,6,6,17,17,8,16,22,5
1,0,7,13,1,20,17,26,3,12
1,0,7,13,1,20,17,26,3,12
3,4,8,7,17,6,21,10,9,15
1,2,1,6,0,13,14,14,20,29
1,5,6,6,9,19,3,26,16,9
0,7,1,2,13,19,2,26,17,13
1,4,9,8,8,6,7,16,22,19
1,4,9,8,8,6,7,16,22,19
1,4,9,8,8,6,7,16,22,19
1,3,0,2,12,6,11,15,22,28
1,1,5,1,14,14,13,20,28,3
1,2,3,2,15,10,22,14,27,4
1,1,12,10,8,1,21,7,33,6
2,3,9,8,17,8,19,5,6,23
1,4,2,4,15,1,10,23,13,27
2,5,3,10,9,9,1,7,21,33
0,0,9,12,10,2,4,24,31,8
1,3,1,2,12,5,15,24,28,9
1,0,3,1,18,20,11,26,5,15
0,2,3,0,21,17,11,5,26,15
1,2,4,4,1,15,11,11,24,27
1,2,4,4,1,15,11,11,24,27
0,5,10,4,7,15,15,9,30,5
0,6,4,9,7,15,15,9,30,5
1,2,2,1,14,16,23,29,3,9
3,0,4,8,10,19,24,8,9,15
1,4,5,13,18,3,1,6,31,18
1,4,5,14,17,3,1,6,31,18
1,4,5,15,16,3,1,6,31,18
1,4,10,8,14,3,6,16,9,29
2,0,3,12,1,6,14,23,11,28
1,1,2,4,5,15,14,27,21,10
1,4,2,6,13,18,6,3,29,18
1,4,2,6,13,18,6,3,29,18
0,5,2,10,6,0,23,11,16,27
0,4,5,14,3,7,0,16,30,21
0,7,5,2,14,3,18,19,1,31
1,7,0,0,17,1,28,24,10,12
2,4,5,2,19,6,3,28,13,18
1,3,5,2,15,7,0,15,31,21
2,9,6,8,5,15,7,6,23,19
0,3,8,10,13,15,8,26,14,3
3,0,9,12,7,8,12,26,20,3
0,2,3,12,1,8,14,27,22,11
0,2,3,0,12,14,22,8,27,12
2,2,4,14,1,16,23,13,0,25
3,1,4,14,1,16,23,13,0,25
1,3,3,1,14,16,23,13,0,26
2,1,6,13,6,12,0,20,6,34
0,1,3,13,5,15,26,27,8,2
1,1,8,7,13,8,25,16,15,6
0,2,4,5,4,22,14,27,9,13
0,2,3,13,8,1,25,14,15,19
0,6,1,5,14,6,0,24,15,29
1,2,7,7,13,8,15,25,17,5
0,4,4,6,3,17,4,29,24,9
0,3,8,12,3,16,18,4,17,19
0,6,6,3,14,18,17,3,1,32
0,2,7,8,2,18,16,13,1,33
2,0,12,13,18,25,1,18,5,6
1,1,12,13,18,25,1,18,5,6
1,1,3,13,16,7,4,26,18,11
1,5,3,0,1,16,8,30,20,16
2,7,1,5,14,12,1,6,19,33
3,0,0,11,1,7,9,15,22,32
0,6,2,4,2,10,14,19,33,10
2,1,7,8,13,8,14,25,4,18
1,2,7,6,14,14,24,9,5,18
0,0,7,7,3,19,2,15,12,35
0,0,8,6,19,3,2,15,12,35
1,1,7,8,16,7,13,25,17,5
0,0,4,3,18,1,5,30,21,18
0,4,7,9,0,14,9,1,26,30
0,4,7,9,0,14,9,1,26,30
1,5,7,2,10,15,16,3,34,7
3,0,6,7,14,17,21,9,4,19
2,4,10,12,20,0,16,5,7,24
0,5,4,2,8,16,1,20,13,31
1,4,3,10,6,0,17,10,18,31
0,8,4,9,2,1,12,24,30,10
3,0,0,10,17,2,18,31,4,15
2,1,4,3,8,0,19,30,17,16
2,4,2,2,8,0,15,16,20,31
1,4,6,1,13,9,1,19,19,27
1,2,8,6,12,7,2,24,8,30
2,4,6,9,9,9,21,25,2,13
2,8,6,13,9,13,25,3,1,20
0,5,6,13,3,21,8,6,5,33
2,1,1,8,10,13,1,9,24,31
2,1,1,8,10,1,13,9,24,31
4,1,3,13,8,7,4,20,34,6
3,1,3,13,8,4,7,20,34,7
1,0,8,1,11,24,14,1,31,9
1,4,3,0,17,3,8,21,31,12
5,4,0,4,14,4,9,6,19,35
2,2,1,4,5,2,15,20,15,34
2,2,1,4,5,2,20,15,15,34
3,2,1,4,6,2,19,15,33,15
1,3,1,6,7,15,2,21,29,15
0,7,4,4,0,20,15,1,34,15
0,4,7,4,1,19,15,1,34,15
1,1,4,8,6,4,27,16,22,11
1,0,4,9,5,17,4,26,20,14
3,3,5,0,3,19,5,32,16,14
0,4,7,7,13,1,6,9,23,30
0,2,7,14,18,6,10,3,5,35
2,2,8,4,15,4,17,9,5,34
3,3,5,1,3,18,5,14,14,34
0,7,6,9,12,10,26,25,2,3
3,4,10,1,6,11,25,26,1,13
1,3,1,9,2,12,15,1,35,21
0,5,6,6,11,8,11,1,28,24
2,5,1,7,7,15,5,18,14,26
0,4,7,3,2,18,15,1,16,34
2,0,7,5,16,17,8,4,35,6
0,1,10,2,1,13,25,7,32,9
1,7,1,9,6,22,11,8,8,27
1,7,1,9,6,22,11,8,8,27
1,2,3,8,2,19,2,14,14,35
1,1,1,10,13,8,8,30,22,6
2,3,0,9,4,14,19,1,32,16
0,4,7,3,3,17,16,0,33,17
0,4,2,8,3,13,20,14,1,35
3,1,5,12,9,6,21,28,8,7
3,1,6,11,9,6,21,28,8,7
2,0,5,10,14,4,10,22,11,22
1,0,0,11,11,10,9,3,22,33
1,0,0,11,11,9,10,3,22,33
1,1,5,4,4,14,12,25,25,9
1,4,8,1,3,17,18,0,35,13
2,3,8,1,3,17,18,0,35,13
2,5,6,2,5,5,16,12,25,22
0,2,3,6,9,18,14,17,0,31
2,0,3,6,9,18,17,14,0,31
0,1,5,13,12,16,24,22,4,3
0,1,5,14,11,16,24,22,3,4
2,0,5,6,12,11,26,21,5,12
0,5,9,5,15,5,22,0,14,25
1,1,0,8,16,6,9,8,19,32
0,1,0,8,16,6,8,9,19,33
0,7,9,13,2,21,7,10,24,7
1,5,10,4,18,18,10,28,1,5
1,1,8,0,17,6,8,8,32,19
0,3,7,4,11,3,10,9,30,23
0,4,7,9,4,3,11,9,30,23
0,4,6,4,3,9,12,23,9,30
2,0,6,4,18,14,14,14,26,2
1,3,11,6,2,14,13,26,20,4
0,3,2,4,11,12,16,4,36,12
0,3,2,4,11,16,13,3,36,12
0,3,6,1,15,3,23,16,13,20
0,1,4,5,15,3,23,16,11,22
1,4,9,3,16,21,0,27,16,3
1,1,6,8,16,18,26,2,17,5
1,2,6,12,12,7,18,4,32,6
1,3,5,0,15,3,18,0,32,23
2,2,7,2,11,10,5,8,30,23
2,2,6,3,16,3,20,19,3,26
1,5,3,3,1,14,18,24,0,31
0,3,8,2,7,15,6,19,33,7
1,0,7,3,15,19,6,25,12,12
1,0,7,3,15,19,6,25,12,12
0,2,9,3,0,21,27,15,18,5
2,2,9,3,16,6,0,20,27,15
3,4,4,1,1,22,14,1,31,19
1,4,4,0,16,3,17,2,32,21
0,4,2,11,11,4,7,22,9,30
3,0,6,12,5,13,14,23,19,5
2,2,2,6,6,9,24,31,10,8
1,7,4,6,17,8,22,25,0,10
1,7,6,4,17,8,22,25,0,10
1,4,11,5,9,13,26,0,13,18
1,3,6,8,17,20,7,27,11,0
1,3,6,8,17,20,7,1,27,10
2,3,0,10,17,21,2,3,27,15
0,4,0,10,2,21,16,3,28,16
0,5,3,7,10,18,23,5,3,26
0,0,4,11,1,20,5,16,16,27
0,3,7,11,5,13,14,21,22,4
0,4,6,11,5,13,14,21,22,4
0,3,9,0,10,5,24,30,12,7
1,4,8,2,12,6,20,23,10,14
1,4,8,2,12,6,20,23,10,14
0,3,4,0,10,17,4,29,15,18
0,2,3,2,10,18,17,2,18,28
1,3,2,10,3,17,15,29,18,2
1,1,2,11,3,14,17,28,20,3
1,3,3,10,5,19,14,5,32,8
1,4,3,10,16,16,28,0,4,18
0,4,10,0,12,6,20,16,9,23
0,4,10,0,12,6,20,16,9,23
1,4,6,12,12,0,6,18,11,30
0,5,6,5,17,8,23,21,12,3
0,4,10,12,6,0,21,23,8,16
2,3,2,3,15,9,22,26,3,15
0,3,6,8,5,9,10,12,24,23
1,7,0,7,12,19,14,13,24,3
1,1,2,0,18,12,15,21,27,3
1,0,7,12,19,13,14,25,2,7
1,3,4,14,20,14,0,25,3,16
2,0,1,11,15,17,3,29,2,20
3,4,9,11,0,1,24,6,9,33
2,4,9,11,0,1,24,6,9,34
1,0,2,0,19,13,13,28,18,6
1,4,5,0,9,10,25,29,8,9
1,4,5,0,9,10,25,29,8,9
1,1,9,11,17,4,8,29,11,9
1,4,4,1,4,14,20,23,15,14
2,3,4,1,4,14,20,23,15,14
0,4,7,3,11,6,9,0,26,34
0,0,2,1,11,20,14,28,19,5
0,2,8,3,9,19,11,15,27,6
0,2,3,9,7,21,5,7,30,16
2,4,6,4,9,22,16,7,1,29
1,1,8,9,3,20,10,15,6,27
0,2,8,9,13,6,12,18,1,31
1,4,9,5,0,9,26,28,9,9
1,3,7,15,4,14,0,19,15,22
1,3,7,15,4,14,0,19,15,22
2,2,7,0,14,5,14,19,15,22
3,0,7,4,11,5,0,10,25,35
2,2,8,1,3,7,10,26,33,8
1,0,0,13,16,17,4,28,4,17
1,4,1,5,16,17,12,24,1,19
1,6,3,8,10,2,7,28,10,25
2,3,0,12,1,17,16,18,27,4
3,2,0,12,2,16,16,18,27,4
0,3,3,5,11,0,26,11,34,7
0,3,0,12,0,20,15,29,3,18
2,5,0,4,4,16,19,26,5,19
2,8,4,7,5,1,23,10,9,31
2,8,4,7,5,1,23,10,10,30
0,2,10,6,8,4,22,9,7,32
0,4,6,11,11,22,17,19,6,4
2,1,8,7,7,3,18,10,34,10
2,0,9,8,3,6,18,10,34,10
0,6,5,3,12,5,23,14,20,12
1,5,5,3,12,5,23,14,12,20
2,5,4,0,13,20,15,17,1,23
0,4,0,9,16,5,19,16,26,5
0,3,1,9,5,16,16,19,26,5
0,6,6,1,14,6,12,23,12,20
1,4,4,6,4,16,11,9,23,22
0,0,7,10,15,15,19,5,26,3
0,3,7,12,14,15,0,18,25,6
0,4,7,12,14,0,19,22,8,14
2,3,5,2,2,20,19,13,22,12
0,4,4,6,4,16,11,23,23,9
3,2,3,4,6,17,15,28,3,19
1,5,0,12,6,20,12,0,14,30
0,5,1,10,7,19,13,0,15,30
1,0,9,7,7,18,12,12,29,5
1,0,9,7,7,18,12,12,29,5
1,0,10,8,4,19,12,32,5,9
1,0,9,7,6,13,18,30,4,12
2,0,4,9,18,9,1,28,14,15
1,0,4,9,18,9,1,28,14,16
3,6,1,9,9,10,1,11,17,33
3,0,6,11,8,0,9,11,18,34
2,2,8,14,9,17,4,0,32,12
2,2,8,10,14,16,4,0,32,12
1,0,4,9,15,18,10,1,26,16
2,7,11,0,8,19,13,3,16,21
1,0,6,11,11,7,14,0,21,29
1,6,0,5,15,19,11,22,20,1
1,1,8,7,11,25,7,1,34,5
1,8,9,13,17,11,28,1,5,7
0,4,6,8,12,20,0,7,33,10
0,7,0,10,0,19,12,9,13,30
2,5,4,7,16,21,1,19,23,2
1,1,4,12,15,11,1,22,26,7
1,2,3,12,15,11,22,1,26,7
1,3,2,13,14,11,22,1,26,7
1,7,9,9,11,13,4,2,18,26
2,0,6,2,11,17,21,16,0,25
2,2,9,11,13,15,1,4,32,11
1,0,5,12,14,19,25,3,16,5
1,9,5,14,17,3,7,4,27,13
1,6,9,13,17,3,7,4,27,13
1,6,10,12,17,3,7,4,13,27
1,4,3,6,2,6,8,9,27,34
1,3,13,15,8,5,12,21,18,4
2,1,3,13,4,11,14,21,26,5
1,4,0,7,16,5,12,25,7,23
1,6,4,4,3,6,17,11,24,24
2,5,4,4,3,6,17,11,24,24
2,0,7,10,5,11,21,13,26,5
2,0,6,5,12,11,12,21,25,6
3,2,6,5,11,18,19,23,0,13
2,4,12,6,3,1,15,29,13,15
3,2,7,10,15,5,0,30,13,15
2,0,6,11,12,3,22,15,3,26
1,7,8,13,12,9,4,2,17,27
2,2,5,13,17,1,14,23,20,3
0,2,4,14,16,12,3,19,25,5
0,5,1,15,15,10,20,25,4,5
4,2,8,16,0,13,17,28,3,9
3,3,7,0,16,11,6,26,6,22
1,3,9,6,16,9,24,8,0,24
3,3,9,5,17,12,2,4,16,29
2,2,1,11,2,17,16,14,8,27
1,8,4,8,18,7,20,21,9,4
1,2,5,13,14,20,4,11,23,7
2,2,8,9,4,15,0,20,29,11
1,2,9,1,13,4,4,26,30,10
2,2,9,8,15,4,0,18,14,28
2,2,9,10,0,2,15,18,13,29
2,2,9,10,0,7,10,1,28,31
3,3,8,11,2,13,13,30,2,15
0,3,5,16,13,9,21,3,7,23
0,2,6,11,14,19,14,2,7,25
2,2,3,12,6,18,22,14,17,4
2,3,2,12,6,18,22,14,17,4
2,0,6,12,12,20,25,2,13,8
2,0,6,12,12,20,25,2,13,8
2,4,9,3,8,17,21,20,7,9
0,5,1,3,14,9,9,23,12,24
2,4,7,2,15,9,3,13,17,28
0,6,0,14,3,9,9,23,24,12
0,5,4,7,8,15,22,0,24,15
1,1,6,11,15,18,15,7,1,25
0,1,6,11,15,18,15,7,2,25
1,3,9,12,2,0,26,6,9,32
1,7,1,4,13,4,26,12,29,3
2,7,4,12,4,11,11,16,29,4
2,4,3,4,4,13,20,19,11,20
0,1,9,5,19,5,7,20,14,20
2,4,3,3,3,20,12,13,20,20
2,4,5,7,8,16,6,20,23,9
3,0,10,7,11,21,16,2,23,7
0,4,5,9,3,0,10,31,28,10
0,2,6,4,11,7,0,28,31,11
4,4,8,13,7,17,15,2,2,28
4,4,9,5,14,17,15,2,1,29
2,5,3,13,19,19,20,12,5,2
1,0,7,4,11,15,21,20,13,8
2,5,8,6,4,20,22,10,18,5
0,3,10,8,10,21,2,7,22,17
0,3,10,8,11,20,2,7,22,17
1,5,0,10,18,15,6,2,17,26
2,2,0,8,10,14,12,23,24,5
2,4,4,3,0,7,11,30,28,11
2,7,0,14,14,17,15,5,0,26
0,3,3,3,6,5,10,11,34,25
0,5,10,0,5,19,15,16,3,27
0,5,4,6,0,21,22,23,14,5
0,3,10,4,8,0,12,27,31,5
1,3,6,13,10,6,1,30,17,13
1,3,6,14,9,6,1,30,17,13
0,2,5,10,9,9,4,0,33,28
4,1,8,10,12,23,16,2,19,5
2,0,8,12,15,14,21,1,20,7
1,5,2,12,16,3,19,11,7,24
1,0,8,12,14,0,20,15,1,29
1,0,9,11,14,0,20,15,1,29
1,5,3,11,17,2,19,24,11,7
1,5,12,2,17,2,20,23,7,11
1,5,12,2,17,2,20,23,7,11
0,4,8,0,6,12,2,29,11,28
0,4,5,14,2,13,3,16,15,28
1,6,0,13,5,16,10,5,19,25
1,3,6,1,13,1,9,7,25,34
0,3,6,14,10,1,17,7,31,11
0,2,6,5,15,19,20,7,2,24
0,5,5,12,14,3,17,15,1,28
3,4,8,3,4,14,22,19,7,16
0,4,8,0,6,12,3,26,14,27
0,6,3,10,17,9,5,19,25,6
0,6,3,10,17,9,5,19,25,6
2,5,6,7,18,9,6,6,24,17
2,2,3,10,8,9,4,2,32,28
0,4,5,1,14,10,8,17,10,31
0,4,5,1,14,10,8,17,10,31
2,5,2,6,15,17,21,10,17,5
2,2,0,5,19,17,23,12,9,11
2,0,2,4,20,17,24,11,9,11
1,0,5,5,2,19,12,18,14,24
1,0,5,5,2,12,19,19,13,24
0,3,5,5,14,9,20,20,20,4
